xpostag	lemma	lv_form	lemma_ipa	lv_form_ipa	stem_final_cluster	linking_vowel	lv_freq	lemma_freq	nlv_form	nlv_form_ipa	nlv_freq	lv_odds	lv_log_odds	ultimate_c	penultimate_c	cons_1	son_1	cont_1	labial_1	coronal_1	anterior_1	dorsal_1	lateral_1	voice_1	delrel_1	seg_1	long_1	open1_1	open2_1	cons_2	son_2	cont_2	labial_2	coronal_2	anterior_2	dorsal_2	lateral_2	voice_2	delrel_2	seg_2	long_2	open1_2	open2_2	sonority_ultimate_c	sonority_penultimate_c	sonority_slope
[/N][Acc]	tömlőhossz	tömlőhosszot	tömlőhoss	tömlőhossot	ss	o	1	75	tömlőhosszt	tömlőhosst	6	0.16666666666666666	-1.791759469228055	s	s	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	2	2	224
[/N][Acc]	törzskönyvtár	törzskönyvtárat	töržköṉvtár	töržköṉvtárat	r	a	1	17	törzskönyvtárt	töržköṉvtárt	1	1	0	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	tücsökpöcs	tücsökpöcsöt	tüčökpöč	tüčökpöčöt	č	ö	1	22	tücsökpöcst	tüčökpöčt	1	1	0	č	NA	1	0	0	NA	1	0	NA	NA	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	14
[/N][Acc]	tüntetésnaptár	tüntetésnaptárat	tüntetéšnaptár	tüntetéšnaptárat	r	a	1	6	tüntetésnaptárt	tüntetéšnaptárt	1	1	0	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	tűhossz	tűhosszat	tűhoss	tűhossat	ss	a	1	59	tűhosszt	tűhosst	4	0.25	-1.3862943611198906	s	s	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	2	2	224
[/N][Acc]	tűzkéz	tűzkezet	tűzkéz	tűzkezet	z	e	1	24	tűzkézt	tűzkézt	2	0.5	-0.6931471805599453	z	NA	1	0	1	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	24
[/N][Acc]	ultravékony	ultravékonyat	ultravékoṉ	ultravékoṉat	ṉ	a	1	5394	ultravékonyt	ultravékoṉt	1	1	0	ṉ	NA	1	1	0	NA	1	0	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	34
[/N][Acc]	uszodahossz	uszodahosszat	usodahoss	usodahossat	ss	a	1	15	uszodahosszt	usodahosst	2	0.5	-0.6931471805599453	s	s	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	2	2	224
[/N][Acc]	utónévszótár	utónévszótárat	utónévsótár	utónévsótárat	r	a	1	16	utónévszótárt	utónévsótárt	7	0.14285714285714285	-1.9459101490553137	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	uzsoranaptár	uzsoranaptárat	užoranaptár	užoranaptárat	r	a	1	14	uzsoranaptárt	užoranaptárt	6	0.16666666666666666	-1.791759469228055	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	varázsműhely	varázsműhelyet	varážműhej	varážműhejet	j	e	1	299	varázsműhelyt	varážműhejt	2	0.5	-0.6931471805599453	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	vasműhely	vasműhelyet	vašműhej	vašműhejet	j	e	1	23	vasműhelyt	vašműhejt	4	0.25	-1.3862943611198906	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	vastagkliens	vastagklienset	vaštagklienš	vaštagklienšet	nš	e	1	125	vastagklienst	vaštagklienšt	4	0.25	-1.3862943611198906	š	n	1	0	1	NA	1	0	NA	NA	0	NA	1	NA	NA	NA	1	1	0	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	2	3	324
[/N][Acc]	vasél	vasélet	vašél	vašélet	l	e	1	24	vasélt	vašélt	1	1	0	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	vevőszegmens	vevőszegmenset	vevősegmenš	vevősegmenšet	nš	e	1	50	vevőszegmenst	vevősegmenšt	2	0.5	-0.6931471805599453	š	n	1	0	1	NA	1	0	NA	NA	0	NA	1	NA	NA	NA	1	1	0	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	2	3	324
[/N][Acc]	videoszótár	videoszótárat	videosótár	videosótárat	r	a	1	3	videoszótárt	videosótárt	1	1	0	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	villámsugár	villámsugarat	villámšugár	villámšugarat	r	a	1	48	villámsugárt	villámšugárt	1	1	0	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	világsugár	világsugarat	világšugár	világšugarat	r	a	1	16	világsugárt	világšugárt	1	1	0	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	virágszótár	virágszótárat	virágsótár	virágsótárat	r	a	1	29	virágszótárt	virágsótárt	2	0.5	-0.6931471805599453	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	vonalhossz	vonalhosszot	vonalhoss	vonalhossot	ss	o	1	591	vonalhosszt	vonalhosst	21	0.04761904761904761	-3.044522437723423	s	s	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	2	2	224
[/N][Acc]	vágányhossz	vágányhosszot	vágáṉhoss	vágáṉhossot	ss	o	1	153	vágányhosszt	vágáṉhosst	15	0.06666666666666667	-2.70805020110221	s	s	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	2	2	224
[/N][Acc]	vágóhossz	vágóhosszat	vágóhoss	vágóhossat	ss	a	1	35	vágóhosszt	vágóhosst	1	1	0	s	s	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	2	2	224
[/N][Acc]	vákuumzár	vákuumzárat	vákuumzár	vákuumzárat	r	a	1	61	vákuumzárt	vákuumzárt	1	1	0	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	vármegyeszékhely	vármegyeszékhelyet	vármeḏesékhej	vármeḏesékhejet	j	e	1	139	vármegyeszékhelyt	vármeḏesékhejt	3	0.3333333333333333	-1.0986122886681098	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	vásárpénztár	vásárpénztárat	vášárpénztár	vášárpénztárat	r	a	1	42	vásárpénztárt	vášárpénztárt	1	1	0	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	vételárár	vételárárat	vételárár	vételárárat	r	a	1	54	vételárárt	vételárárt	2	0.5	-0.6931471805599453	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	vízilóagyar	vízilóagyarat	vízilóaḏar	vízilóaḏarat	r	a	1	33	vízilóagyart	vízilóaḏart	1	1	0	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	vízraktár	vízraktárat	vízraktár	vízraktárat	r	a	1	140	vízraktárt	vízraktárt	2	0.5	-0.6931471805599453	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	völgykebel	völgykeblet	völḏkebel	völḏkeblet	bl	e	1	24	völgykebelt	völḏkebelt	2	0.5	-0.6931471805599453	l	b	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	1	0	0	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	4	1	144
[/N][Acc]	webszótár	webszótárat	websótár	websótárat	r	a	1	39	webszótárt	websótárt	2	0.5	-0.6931471805599453	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	webtár	webtárat	webtár	webtárat	r	a	1	79	webtárt	webtárt	3	0.3333333333333333	-1.0986122886681098	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	zeneműhely	zeneműhelyet	zeneműhej	zeneműhejet	j	e	1	286	zeneműhelyt	zeneműhejt	10	0.1	-2.3025850929940455	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	zsebtűzhely	zsebtűzhelyet	žebtűzhej	žebtűzhejet	j	e	1	17	zsebtűzhelyt	žebtűzhejt	3	0.3333333333333333	-1.0986122886681098	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	zöldségraktár	zöldségraktárat	zöldšégraktár	zöldšégraktárat	r	a	1	133	zöldségraktárt	zöldšégraktárt	3	0.3333333333333333	-1.0986122886681098	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	áfaraktár	áfaraktárat	áfaraktár	áfaraktárat	r	a	1	43	áfaraktárt	áfaraktárt	3	0.3333333333333333	-1.0986122886681098	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	államház	államházat	államház	államházat	z	a	1	32	államházt	államházt	7	0.14285714285714285	-1.9459101490553137	z	NA	1	0	1	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	24
[/N][Acc]	árkuspapiros	árkuspapirosat	árkušpapiroš	árkušpapirošat	š	a	1	7	árkuspapirost	árkušpapirošt	1	1	0	š	NA	1	0	1	NA	1	0	NA	NA	0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	24
[/N][Acc]	árnyékhossz	árnyékhosszat	árṉékhoss	árṉékhossat	ss	a	1	4	árnyékhosszt	árṉékhosst	1	1	0	s	s	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	2	2	224
[/N][Acc]	árupénztár	árupénztárat	árupénztár	árupénztárat	r	a	1	19	árupénztárt	árupénztárt	1	1	0	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	él	élet	él	élet	l	e	1	5123954	élt	élt	106	0.00943396226415094	-4.663439094112067	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	életár	életárat	életár	életárat	r	a	1	88	életárt	életárt	1	1	0	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	élménynaptár	élménynaptárat	élméṉnaptár	élméṉnaptárat	r	a	1	17	élménynaptárt	élméṉnaptárt	1	1	0	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	építőművész	építőművészet	építőművés	építőművéset	s	e	1	2088	építőművészt	építőművést	74	0.01351351351351351	-4.304065093204169	s	NA	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	24
[/N][Acc]	étekműhely	étekműhelyet	étekműhej	étekműhejet	j	e	1	67	étekműhelyt	étekműhejt	9	0.1111111111111111	-2.1972245773362196	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	évfordulónaptár	évfordulónaptárat	évfordulónaptár	évfordulónaptárat	r	a	1	178	évfordulónaptárt	évfordulónaptárt	12	0.08333333333333333	-2.4849066497880004	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	írásműhely	írásműhelyet	írášműhej	írášműhejet	j	e	1	21	írásműhelyt	írášműhejt	3	0.3333333333333333	-1.0986122886681098	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	önhaszon	önhasznot	önhason	önhasnot	sn	o	1	58	önhaszont	önhasont	1	1	0	n	s	1	1	0	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	3	2	234
[/N][Acc]	ötvösműhely	ötvösműhelyet	ötvöšműhej	ötvöšműhejet	j	e	1	448	ötvösműhelyt	ötvöšműhejt	28	0.03571428571428571	-3.332204510175204	j	NA	1	1	1	NA	1	0	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	útszél	útszelet	útsél	útselet	l	e	1	5214	útszélt	útsélt	17	0.0588235294117647	-2.833213344056216	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	ügyfélszegmens	ügyfélszegmenset	üḏfélsegmenš	üḏfélsegmenšet	nš	e	1	765	ügyfélszegmenst	üḏfélsegmenšt	19	0.05263157894736842	-2.9444389791664407	š	n	1	0	1	NA	1	0	NA	NA	0	NA	1	NA	NA	NA	1	1	0	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	2	3	324
[/N][Acc]	üldözős	üldözőset	üldözőš	üldözőšet	š	e	1	627	üldözőst	üldözőšt	5	0.2	-1.6094379124341005	š	NA	1	0	1	NA	1	0	NA	NA	0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	24
[/N][Acc]	ünneplős	ünneplőset	ünneplőš	ünneplőšet	š	e	1	1172	ünneplőst	ünneplőšt	5	0.2	-1.6094379124341005	š	NA	1	0	1	NA	1	0	NA	NA	0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	24
[/N][Acc]	ünnepnaptár	ünnepnaptárat	ünnepnaptár	ünnepnaptárat	r	a	1	44	ünnepnaptárt	ünnepnaptárt	4	0.25	-1.3862943611198906	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	üvegfödél	üvegfödelet	üvegfödél	üvegfödelet	l	e	1	6	üvegfödélt	üvegfödélt	1	1	0	l	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	üvegsátor	üvegsátrat	üvegšátor	üvegšátrat	tr	a	1	19	üvegsátort	üvegšátort	1	1	0	r	t	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	1	0	0	NA	1	1	NA	NA	0	0	1	NA	NA	NA	4	1	144
[/N][Acc]	üzenethossz	üzenethosszat	üzenethoss	üzenethossat	ss	a	1	55	üzenethosszt	üzenethosst	6	0.16666666666666666	-1.791759469228055	s	s	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	2	2	224
[/N][Acc]	üzenethossz	üzenethosszot	üzenethoss	üzenethossot	ss	o	1	55	üzenethosszt	üzenethosst	6	0.16666666666666666	-1.791759469228055	s	s	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	2	2	224
[/N][Acc]	ősmocsár	ősmocsarat	őšmočár	őšmočarat	r	a	1	114	ősmocsárt	őšmočárt	2	0.5	-0.6931471805599453	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	ősrégész	ősrégészet	őšrégés	őšrégéset	s	e	1	223	ősrégészt	őšrégést	1	1	0	s	NA	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	24
[/N][Acc]	őssejtraktár	őssejtraktárat	őššejtraktár	őššejtraktárat	r	a	1	9	őssejtraktárt	őššejtraktárt	1	1	0	r	NA	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	44
[/N][Acc]	ősszakáll	ősszakállat	őssakáll	őssakállat	ll	a	1	2	ősszakállt	őssakállt	1	1	0	l	l	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	4	4	444
[/N][Acc]	űrlényes	űrlényeset	űrléṉeš	űrléṉešet	š	e	1	324	űrlényest	űrléṉešt	1	1	0	š	NA	1	0	1	NA	1	0	NA	NA	0	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	24
[/N][Acc]	űrmérethossz	űrmérethosszat	űrmérethoss	űrmérethossat	ss	a	1	37	űrmérethosszt	űrmérethosst	1	1	0	s	s	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	1	0	1	NA	1	1	NA	NA	0	NA	1	NA	NA	NA	2	2	224
[/V][Pst.Def.3Sg]	mond	mondotta	mond	mondotta	nd	o	42820	11546023	mondta	mondta	3153487	0.01357861947742293	-4.299258820529993	d	n	1	0	0	NA	1	1	NA	NA	1	0	1	NA	NA	NA	1	1	0	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	1	3	314
[/V][Pst.Def.3Sg]	küzd	küzdötte	küzd	küzdötte	zd	ö	7508	656496	küzdte	küzdte	111	67.63963963963964	4.2141941963940655	d	z	1	0	0	NA	1	1	NA	NA	1	0	1	NA	NA	NA	1	0	1	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	1	2	214
[/V][Pst.Def.3Sg]	felold	feloldotta	felold	feloldotta	ld	o	6011	113158	feloldta	feloldta	35	171.74285714285713	5.145998341549748	d	l	1	0	0	NA	1	1	NA	NA	1	0	1	NA	NA	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	1	4	414
[/V][Pst.Def.3Sg]	told	toldotta	told	toldotta	ld	o	2283	15107	toldta	toldta	30	76.1	4.33204826486764	d	l	1	0	0	NA	1	1	NA	NA	1	0	1	NA	NA	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	1	4	414
[/V][Pst.Def.3Sg]	megtold	megtoldotta	megtold	megtoldotta	ld	o	1995	15082	megtoldta	megtoldta	23	86.73913043478261	4.4629051133948145	d	l	1	0	0	NA	1	1	NA	NA	1	0	1	NA	NA	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	1	4	414
[/V][Pst.Def.3Sg]	megsüt	megsütötte	megšüt	megšütötte	t	ö	1971	72470	megsütte	megšütte	21	93.85714285714286	4.5417738694292975	t	NA	1	0	0	NA	1	1	NA	NA	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	14
[/V][Pst.Def.3Sg]	leküzd	leküzdötte	leküzd	leküzdötte	zd	ö	1672	49601	leküzdte	leküzdte	96	17.416666666666668	2.8574276021768106	d	z	1	0	0	NA	1	1	NA	NA	1	0	1	NA	NA	NA	1	0	1	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	1	2	214
[/V][Pst.Def.3Sg]	átugrik	átugrotta	átugrik	átugrotta	gr	o	1592	31285	átugorta	átugorta	87	18.298850574712645	2.9068382477497448	r	g	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	1	0	0	NA	NA	NA	1	NA	1	NA	1	NA	NA	NA	4	1	144
[/V][Pst.Def.3Sg]	fölajánl	fölajánlotta	fölajánl	fölajánlotta	nl	o	1512	5135	fölajánlta	fölajánlta	9	168	5.123963979403259	l	n	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	1	1	0	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	4	3	344
[/V][Pst.Def.3Sg]	kimond	kimondotta	kimond	kimondotta	nd	o	1495	287614	kimondta	kimondta	54906	0.02722835391396204	-3.6034964253186463	d	n	1	0	0	NA	1	1	NA	NA	1	0	1	NA	NA	NA	1	1	0	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	1	3	314
[/V][Pst.Def.3Sg]	megugrik	megugrotta	megugrik	megugrotta	gr	o	1487	36752	megugorta	megugorta	14	106.21428571428572	4.665458616844896	r	g	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	1	0	0	NA	NA	NA	1	NA	1	NA	1	NA	NA	NA	4	1	144
[/V][Pst.Def.3Sg]	beleng	belengette	beleng	belengette	ng	e	1356	9586	belengte	belengte	1169	1.1599657827202738	0.14839050702827256	g	n	1	0	0	NA	NA	NA	TRUE	NA	1	NA	1	NA	NA	NA	1	1	0	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	1	3	314
[/V][Pst.Def.3Sg]	ugrik	ugrotta	ugrik	ugrotta	gr	o	1277	341439	ugorta	ugorta	30	42.56666666666667	3.751071474370384	r	g	1	1	1	NA	1	1	NA	0	NA	NA	1	NA	NA	NA	1	0	0	NA	NA	NA	1	NA	1	NA	1	NA	NA	NA	4	1	144
[/V][Pst.Def.3Sg]	újjáépít	újjáépítette	újjáépít	újjáépítette	t	e	1254	20897	újjáépítte	újjáépítte	9	139.33333333333334	4.936869143856646	t	NA	1	0	0	NA	1	1	NA	NA	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	14
[/V][Pst.Def.3Sg]	átall	átallotta	átall	átallotta	ll	o	1200	8725	átallta	átallta	51	23.529411764705884	3.158251203051766	l	l	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	4	4	444
[/V][Pst.Def.3Sg]	felküzd	felküzdötte	felküzd	felküzdötte	zd	ö	1162	4354	felküzdte	felküzdte	11	105.63636363636364	4.6600026646134864	d	z	1	0	0	NA	1	1	NA	NA	1	0	1	NA	NA	NA	1	0	1	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	1	2	214
[/V][Pst.Def.3Sg]	megmond	megmondotta	megmond	megmondotta	nd	o	1138	359066	megmondta	megmondta	38960	0.0292094455852156	-3.533263143070195	d	n	1	0	0	NA	1	1	NA	NA	1	0	1	NA	NA	NA	1	1	0	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	1	3	314
[/V][Pst.Def.3Sg]	kiold	kioldotta	kiold	kioldotta	ld	o	987	10045	kioldta	kioldta	11	89.72727272727273	4.496774766635111	d	l	1	0	0	NA	1	1	NA	NA	1	0	1	NA	NA	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	1	4	414
[/V][Pst.Def.3Sg]	furcsáll	furcsállotta	furčáll	furčállotta	ll	o	957	16339	furcsállta	furčállta	1162	0.8235800344234079	-0.19409454595890233	l	l	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	4	4	444
[/V][Pst.Def.3Sg]	agyonüt	agyonütötte	aḏonüt	aḏonütötte	t	ö	842	5980	agyonütte	aḏonütte	8	105.25	4.656338472562491	t	NA	1	0	0	NA	1	1	NA	NA	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	14
[/V][Pst.Def.3Sg]	végigküzd	végigküzdötte	végigküzd	végigküzdötte	zd	ö	704	2761	végigküzdte	végigküzdte	4	176	5.170483995038151	d	z	1	0	0	NA	1	1	NA	NA	1	0	1	NA	NA	NA	1	0	1	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	1	2	214
[/V][Pst.Def.3Sg]	áll	állotta	áll	állotta	ll	o	686	7886892	állta	állta	24172	0.02837994373655469	-3.562072589755564	l	l	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	1	1	1	NA	1	1	NA	1	NA	NA	1	NA	NA	NA	4	4	444
